Season,RK,PLAYER,TEAM,GP,MPG,TS,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
2016,410,JaKarr Sampson,DEN,73,15.9,0.504,9.5,14.4,12.8,4.2,14,9,8.34,-37.4,-1.2
2016,410,JaKarr Sampson,PHI,73,15.9,0.504,9.5,14.4,12.8,4.2,14,9,8.34,-37.4,-1.2
2016,411,Metta World Peace,LAL,35,16.9,0.435,11.1,6.1,15.3,3.4,13.2,8.1,8.33,-19.1,-0.6
2016,,Jeff Ayres,LAC,17,6.3,0.585,13.6,16.4,12.5,4.1,18.1,11.2,8.33,-5.1,-0.2
2016,413,Paul Pierce,LAC,68,18.1,0.489,12.8,10.5,16.5,1.1,15.2,8.2,8.29,-40.6,-1.4
2016,414,Kelly Oubre Jr.,WSH,63,10.7,0.507,4.7,12.2,15.7,4.1,18.4,11.1,8.25,-22.5,-0.8
2016,415,Chris Johnson,UTAH,70,12.2,0.482,15.1,13.4,13.1,3.7,14.3,9,8.2,-29.5,-1
2016,416,Greg Smith,MIN,18,10.7,0.545,11.4,13.3,10.2,7.4,17.9,12.7,7.94,-10.2,-0.3
2016,417,Nick Collison,OKC,59,11.8,0.498,23.1,22.2,10.8,11.2,15.2,13.3,7.75,-39.2,-1.3
2016,418,R.J. Hunter,BOS,36,8.8,0.48,10.4,8.8,14.3,0.7,12,6.2,7.74,-13,-0.4
2016,419,O.J. Mayo,MIL,41,26.6,0.474,22.3,13.6,16.8,1.4,9.6,5.5,7.73,-45.1,-1.5
2016,420,Randy Foye,DEN,81,20.3,0.461,21.1,11.3,16.8,1.6,8.8,5.2,7.6,-71.2,-2.4
2016,420,Randy Foye,OKC,81,20.3,0.461,21.1,11.3,16.8,1.6,8.8,5.2,7.6,-71.2,-2.4
2016,421,Drew Gooden,WSH,30,10.2,0.376,9.6,9.6,16.2,10.1,21.3,15.6,7.58,-17.8,-0.6
2016,422,Mitch McGary,OKC,20,3.6,0.474,8,18.7,19.4,6.4,20.1,13.6,7.49,-4.3,-0.1
2016,423,Shayne Whittington,IND,7,5.9,0.463,15.1,25.2,17.3,13.4,18.6,16,7.48,-2.5,-0.1
2016,424,Greivis Vasquez,MIL,23,20,0.435,32.4,14.3,19.4,1.3,10.3,5.8,7.47,-24.3,-0.8
2016,425,Johnny O'Bryant III,MIL,66,13,0.441,11.1,10.7,12.7,8.7,14.7,11.7,7.46,-51.7,-1.7
2016,426,Eric Moreland,SAC,8,6,0.515,8.5,25.5,8.9,6.8,17.9,12.4,7.41,-2.9,-0.1
2016,427,Luc Mbah a Moute,LAC,75,17,0.498,10.1,11.5,8.7,5.2,9.4,7.3,7.28,-80.3,-2.7
2016,428,Kirk Hinrich,ATL,46,13.7,0.504,30.5,12.6,9.7,1.4,10.2,5.9,7.2,-31.1,-1
2016,428,Kirk Hinrich,CHI,46,13.7,0.504,30.5,12.6,9.7,1.4,10.2,5.9,7.2,-31.1,-1
2016,429,Axel Toupane,DEN,21,14.5,0.49,15.2,6.1,11.6,2.9,8.5,5.6,7.16,-15.2,-0.5
2016,430,Branden Dawson,LAC,6,4.8,0.46,0,0,7.5,7.6,7.4,7.5,7.08,-1.5,0
2016,431,Justin Harper,DET,5,7,0.597,0,15.5,14.8,0,3.2,1.6,6.98,0,0
2016,432,P.J. Hairston,MEM,66,19.9,0.47,7.4,8,17.7,2.1,12.8,7.3,6.93,-69.9,-2.3
2016,432,P.J. Hairston,CHA,66,19.9,0.47,7.4,8,17.7,2.1,12.8,7.3,6.93,-69.9,-2.3
2016,433,Cameron Bairstow,CHI,18,5.7,0.391,11.2,7.5,19.2,4.2,24,14.3,6.89,-7.1,-0.2
2016,434,Kendall Marshall,PHI,30,13.3,0.449,30.5,17.9,18.7,0.5,7.3,3.8,6.77,-25.3,-0.8
2016,435,Damien Inglis,MIL,20,7.8,0.444,16.3,17.9,14.3,1.5,21.1,11.4,6.71,-8.8,-0.3
2016,436,Lou Amundson,NY,29,7,0.401,13.1,16.3,16.8,12.5,13.7,13.1,6.7,-14.6,-0.5
2016,437,Josh Huestis,OKC,5,11,0.509,0,17.9,12,4.2,15,9.9,6.68,-3.1,-0.1
2016,,Kyle Singler,OKC,68,14.4,0.481,8.1,10.8,11.3,5.9,9.6,7.9,6.68,-55.8,-1.9
2016,439,Nikola Pekovic,MIN,12,13,0.459,14,11.4,18.4,5.3,10.3,7.8,6.52,-9.5,-0.3
2016,440,Mike Miller,DEN,47,7.9,0.508,33.6,14.3,9.9,1.8,14.2,7.9,6.49,-22.3,-0.7
2016,441,Elijah Millsap,UTAH,20,8.7,0.384,25.4,12,15.1,4.1,19.5,11.8,6.48,0,0
2016,442,Tony Snell,CHI,64,20.3,0.478,13.4,11.1,13.1,1.6,14.3,8.1,6.47,-78.2,-2.6
2016,443,Tayshaun Prince,MIN,77,19,0.466,21.9,8,7.9,2.6,9,5.8,6.37,-90,-3
2016,444,Nazr Mohammed,OKC,5,3.8,0.68,0,33.8,18.5,6.1,16.3,11.5,6.08,-1.3,0
2016,445,Kendrick Perkins,NO,37,14.6,0.529,19.6,25.9,10.1,4.9,21.8,13.1,6.05,-36.8,-1.2
2016,446,Kostas Papanikolaou,DEN,26,11.3,0.464,14.7,19.2,13.4,3,12.3,7.5,6.04,0,0
2016,447,James Anderson,SAC,51,14.1,0.469,15,15.3,13.1,2,10.9,6.5,6.02,-48.2,-1.6
2016,448,Jared Cunningham,CLE,44,9.3,0.464,11.8,12.3,15.8,0.8,9.6,5.3,5.95,-27.9,-0.9
2016,448,Jared Cunningham,MIL,44,9.3,0.464,11.8,12.3,15.8,0.8,9.6,5.3,5.95,-27.9,-0.9
2016,449,Adreian Payne,MIN,52,9.3,0.422,13.1,16.3,16.7,4.8,21.5,13.3,5.68,-42.2,-1.4
2016,450,Damjan Rudez,MIN,33,8.4,0.572,12.3,14.5,11.9,2.1,6.2,4.2,5.54,-20.5,-0.7
2016,451,Chris Copeland,MIL,24,6.5,0.462,15.5,8.4,16.6,0.7,6.5,3.7,5.47,0,0
2016,452,DeJuan Blair,WSH,29,7.5,0.414,11,15,16.5,10.1,19.4,14.6,5.45,0,0
2016,453,Devyn Marble,ORL,28,8.9,0.368,11.9,7,14.9,2.6,14.4,8.5,5.26,-19.5,-0.6
2016,454,Lamar Patterson,ATL,35,11.3,0.468,25.7,15.2,12.6,1.1,12.4,6.9,5.1,-31.9,-1.1
2016,455,Terry Rozier,BOS,39,8,0.326,22.2,11.4,17.7,8.1,13.5,10.8,5.05,-27.6,-0.9
2016,456,Anthony Brown,LAL,29,20.7,0.427,11.3,8.9,10.4,1.6,11.3,6.3,4.95,-49.7,-1.7
2016,457,Pat Connaughton,POR,34,4.2,0.352,14,14,18,8.3,15.9,12.1,4.65,-12.5,-0.4
2016,458,Lorenzo Brown,PHX,8,7.6,0.374,23.5,19.2,25.1,0,12.8,6.2,4.48,-5.9,-0.2
2016,459,Aaron Harrison,CHA,21,4.4,0.371,6.6,13.2,12.5,4.7,13.1,8.8,4.3,-8.6,-0.3
2016,460,Rashad Vaughn,MIL,70,14.3,0.398,11.5,8.2,12.7,1.3,8.7,5,4.25,-93.4,-3.1
2016,461,Duje Dukan,SAC,1,24,0.3,9.1,0,16.5,9.1,9,9,4.18,-2.6,-0.1
2016,462,Sonny Weems,PHI,43,11.6,0.459,23.7,19.8,13.3,1.5,10.3,5.8,3.76,0,0
2016,462,Sonny Weems,PHX,43,11.6,0.459,23.7,19.8,13.3,1.5,10.3,5.8,3.76,0,0
2016,463,James Young,BOS,29,6.9,0.384,17.4,9.7,8.9,2.1,11.9,6.9,3.62,-20.4,-0.7
2016,464,Orlando Johnson,NO,7,14.4,0.346,4.6,9.2,15.8,4.2,12.3,8.2,3.59,-10.4,-0.3
2016,464,Orlando Johnson,PHX,7,14.4,0.346,4.6,9.2,15.8,4.2,12.3,8.2,3.59,-10.4,-0.3
2016,465,Tibor Pleiss,UTAH,12,6.8,0.464,5.6,22.3,17.7,8.6,12.8,10.7,3.55,-8.6,-0.3
2016,466,Joe Harris,CLE,5,3,0.375,28.6,14.3,15.5,0,22.5,11.3,3.41,0,0
2016,467,Elliot Williams,MEM,5,9,0.34,23.9,6,12.8,2.4,7.9,5.1,3.27,0,0
2016,468,Nate Robinson,NO,2,11.5,0,80,0,4,0,0,0,2.62,0,0
2016,469,Cleanthony Early,NY,17,9.1,0.371,10.6,15.9,14,2.9,15.4,9.2,2.19,-19.1,-0.6
2016,470,Tony Wroten,PHI,8,18,0.412,15.4,22.3,31.8,1.5,14.9,7.9,1.87,-18.5,-0.6
2016,471,Bryce Cotton,PHX,8,4.9,0.4,16.7,27.8,16.5,0,0,0,1.73,-5.4,-0.2
2016,471,Bryce Cotton,MEM,8,4.9,0.4,16.7,27.8,16.5,0,0,0,1.73,-5.4,-0.2
2016,472,Chuck Hayes,HOU,2,12,0.694,25.4,38.1,10.7,0,37,18.4,1.65,0,0
2016,473,J.J. O'Brien,UTAH,2,3,0,0,0,7,0,19.4,9.7,1.34,0,0
2016,474,Luis Montero,POR,12,3.5,0.337,3.9,15.5,23.8,0,10.3,5.2,-2.7,-8.3,-0.3
2016,475,Keith Appling,ORL,5,5.4,0.338,7.8,23.3,18.1,0,4.2,2.1,-4.81,0,0
2016,476,Bruno Caboclo,TOR,6,7.2,0.125,5.9,23.5,15.6,2.7,2.6,2.7,-7.7,-11.7,-0.4
