Season,TEAM,win,loss,pct,home,away,div,conf,ppg,opp_ppg,diff,RK,PLAYER,GP,MPG,TS,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
2018,BOS,55,27,0.671,27-14,28-13,12-4,33-19,104,100.4,3.6,140,Terry Rozier,80,25.9,0.52,19.7,6.8,20.1,3.4,16.3,9.9,15.12,127.2,4.2
2018,BOS,55,27,0.671,27-14,28-13,12-4,33-19,104,100.4,3.6,155,Marcus Morris,54,26.7,0.541,8.8,8,21.6,3.3,18.4,11,14.57,66,2.2
2018,BOS,55,27,0.671,27-14,28-13,12-4,33-19,104,100.4,3.6,190,Jaylen Brown,70,30.7,0.562,10,10.8,20.1,3.4,14,8.8,13.69,102.4,3.4
2018,BOS,55,27,0.671,27-14,28-13,12-4,33-19,104,100.4,3.6,246,Aron Baynes,81,18.3,0.502,14.2,12.2,16.1,9.7,22.1,16,12.09,33.1,1.1
2018,BOS,55,27,0.671,27-14,28-13,12-4,33-19,104,100.4,3.6,277,Marcus Smart,54,29.9,0.48,26.9,13.4,19.8,3,9.7,6.4,10.83,-4.2,-0.1
2018,BOS,55,27,0.671,27-14,28-13,12-4,33-19,104,100.4,3.6,287,Shane Larkin,54,14.4,0.491,26.8,9,15.7,2.1,10.7,6.5,10.36,-7.5,-0.2
2018,BOS,55,27,0.671,27-14,28-13,12-4,33-19,104,100.4,3.6,351,Abdel Nader,48,10.9,0.439,11.5,15,16.2,2.8,12,7.4,5.14,-41.8,-1.4
2018,BOS,55,27,0.671,27-14,28-13,12-4,33-19,104,100.4,3.6,352,Semi Ojeleye,73,15.8,0.473,8,10,8.4,3.6,11.6,7.7,4.57,-119,-4
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,20,Joel Embiid,63,30.3,0.573,11.7,13.8,31.8,8.4,29.7,19.4,22.95,352.5,11.7
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,39,Ben Simmons,81,33.7,0.557,31.7,13.3,23.5,5.9,19.5,13,20.03,368.4,12.3
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,75,Richaun Holmes,48,15.5,0.585,17.3,7.1,16.2,8.6,21.4,15.2,17.47,66.5,2.2
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,115,JJ Redick,70,30.2,0.614,16.3,8,21.1,0.5,8.3,4.5,15.92,171.3,5.7
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,120,Dario Saric,78,29.6,0.582,15.2,11.1,20.2,7.5,16.4,12.1,15.88,151,5
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,143,Ersan Ilyasova,69,25.1,0.558,10.8,8.6,16.9,7.6,18.1,12.9,14.94,88.8,3
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,144,Trevor Booker,68,17,0.557,15.6,11.2,15.6,0,0,0,14.91,58.9,2
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,145,Amir Johnson,74,15.8,0.575,25.1,11.7,13,11.8,18.4,15.2,14.9,75.1,2.5
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,172,Marco Belinelli,80,24.3,0.581,13.7,8.7,20.3,1.1,7.3,4.3,14.2,107.4,3.6
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,,Justin Anderson,38,13.7,0.54,9.6,6.2,18.3,5.4,13.6,9.6,13.06,19.9,0.7
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,216,Robert Covington,80,31.6,0.563,13.2,10.7,16.5,2.4,15.5,9.2,12.98,93.5,3.1
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,235,T.J. McConnell,76,22.4,0.545,35.5,13.1,14.9,2.4,11.5,7.1,12.51,38.4,1.3
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,318,Nik Stauskas,41,12.8,0.543,16.8,11.2,16.2,0.8,12.3,6.5,9.05,-11.3,-0.4
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,336,Jerryd Bayless,39,23.7,0.546,14.2,12.1,14.6,1.8,7.3,4.7,7.58,-47.2,-1.6
2018,PHI,52,30,0.634,30-11,22-19,9-7,34-18,109.8,105.3,4.5,344,Timothe Luwawu-Cabarrot,52,15.5,0.511,14,9.9,16.8,1.9,7.5,4.8,7.08,-41.2,-1.4
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,3,LeBron James,82,36.9,0.621,25.7,11.9,31.7,3.7,22.3,13.1,28.65,819.5,27.3
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,24,Kevin Love,59,28,0.614,9.9,8.7,23.4,7,29.8,18.6,22.44,291.8,9.7
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,37,Larry Nance Jr.,66,21.5,0.605,13.5,8.4,16,12.4,22,17.2,20.18,184.2,6.1
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,100,Jordan Clarkson,81,23.3,0.542,16,9.2,22.7,3.3,9.1,6.2,16.5,155,5.2
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,,Dwyane Wade,67,22.9,0.5,20.1,12.4,23.8,3.7,14.6,9.2,15.09,105.1,3.5
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,148,Jeff Green,78,23.4,0.587,11.1,8.4,18,3.7,11.2,7.5,14.8,117.3,3.9
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,163,Rodney Hood,60,26.9,0.546,9.8,7.2,17.2,1.6,9.9,5.8,14.38,93.6,3.1
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,192,Tristan Thompson,53,20.2,0.569,9.7,10.6,11.8,13.4,23.3,18.4,13.66,49,1.6
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,197,Kyle Korver,73,21.6,0.652,13.4,8.4,15.2,0.7,10.9,5.9,13.41,68.3,2.3
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,,George Hill,67,27,0.58,21.9,10.4,15.2,2.6,8.9,5.7,13.35,63.4,2.1
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,204,Channing Frye,53,13.1,0.599,13.6,7.5,14.7,1.9,19.4,10.8,13.16,17.2,0.6
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,226,Isaiah Thomas,32,26.9,0.508,21.1,13.1,28.2,2.2,6.3,4.2,12.63,20.9,0.7
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,265,Jose Calderon,57,16,0.643,32.8,11.5,12.1,1.7,8.5,5.2,11.27,3.7,0.1
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,270,Cedi Osman,61,11,0.577,14.7,11.5,14.9,3.2,16.6,10,11.06,5.6,0.2
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,285,Jae Crowder,80,26.1,0.525,10.9,8.1,14.1,3.2,11.5,7.4,10.44,-33.1,-1.1
2018,CLE,50,32,0.61,29-12,21-20,11-5,35-17,110.9,109.9,0.9,327,JR Smith,80,28.1,0.534,16.8,9.6,13.3,1.5,10.1,5.9,8.48,-67.7,-2.3
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,7,Damian Lillard,73,36.6,0.594,20.6,8.8,30.5,2.6,10.6,6.6,25.19,565.4,18.8
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,48,Jusuf Nurkic,79,26.4,0.528,10.2,13.1,25.1,10,26.9,18.5,19.28,270.3,9
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,,CJ McCollum,81,36.1,0.536,13.3,7.4,25.6,2,9.9,6,17,283.7,9.5
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,129,Ed Davis,78,18.9,0.607,9,14.8,11.5,13.7,28.8,21.3,15.55,88.8,3
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,173,Shabazz Napier,74,20.7,0.544,18,10.8,19.2,1.9,10.1,6,14.18,72.9,2.4
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,221,Noah Vonleh,54,16.2,0.509,10.5,9.6,17.2,8.6,30.2,19.2,12.85,17.7,0.6
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,230,Maurice Harkless,59,21.4,0.596,12.7,9.6,12.1,4,9.9,7,12.59,39.5,1.3
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,247,Al-Farouq Aminu,69,30,0.522,10.8,10.1,14.1,5.2,22.3,13.8,12.02,16,0.5
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,302,Evan Turner,79,25.7,0.52,19.3,11,15.5,1.6,11.4,6.5,9.88,-18.9,-0.6
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,312,Pat Connaughton,82,18.1,0.539,16.7,7.9,13.1,2.7,9.1,5.9,9.35,-25.5,-0.8
2018,POR,49,33,0.598,28-13,21-20,9-7,31-21,105.6,103,2.6,337,Zach Collins,66,15.8,0.475,12.5,13.9,14.7,4.7,18.2,11.5,7.56,-47.4,-1.6
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,11,Russell Westbrook,80,36.4,0.524,26.1,12.1,35.7,5.6,25.7,15.3,24.8,600,20
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,32,Steven Adams,76,32.7,0.63,8.4,12.1,16,16.6,13.9,15.3,20.69,374.5,12.5
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,55,Paul George,79,36.6,0.57,13.2,10.6,25.3,2.7,14.9,8.6,18.71,354,11.8
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,106,Jerami Grant,81,20.3,0.607,8.5,8,15.5,5.6,16.2,10.7,16.19,139.9,4.7
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,206,Raymond Felton,82,16.6,0.495,23.9,8.9,21,2,11,6.3,13.11,43,1.4
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,224,Carmelo Anthony,78,32.1,0.503,7.1,6.8,22.3,2.9,17.7,10,12.78,47.7,1.6
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,267,Corey Brewer,72,16.8,0.534,13.8,10.4,13.8,3.8,10.1,6.9,11.19,12.5,0.4
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,274,Andre Roberson,39,26.6,0.543,18.1,11.8,8.7,7.8,12.2,9.9,10.9,6.1,0.2
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,297,Patrick Patterson,82,15.5,0.555,15.2,8.8,10.7,2.7,14.6,8.4,10,-28.4,-0.9
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,319,Alex Abrines,75,15.1,0.567,7.7,6.9,12.2,2.5,8.9,5.6,9.03,-24.8,-0.8
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,339,Terrance Ferguson,61,12.5,0.545,9.3,5.4,10,2.7,4.2,3.4,7.43,-35,-1.2
2018,OKC,48,34,0.585,27-14,21-20,5-11,28-24,107.9,104.4,3.4,349,Josh Huestis,69,14.2,0.417,8.4,11,9.1,4.6,13.9,9.1,5.39,-74.8,-2.5
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,31,Rudy Gobert,56,32.4,0.657,10.5,14,15.9,10.4,27,18.8,20.71,274.1,9.1
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,,Derrick Favors,77,28,0.593,10.3,8.9,17.4,10.6,18.5,14.6,18.82,235.2,7.8
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,90,Donovan Mitchell,79,33.4,0.541,14.6,10.8,27.9,2.3,10.4,6.4,16.74,245.8,8.2
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,121,Thabo Sefolosha,38,21.2,0.591,10.1,9.2,15.4,4.1,18.4,11.3,15.86,64.5,2.2
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,132,Ricky Rubio,77,29.3,0.537,26.4,13.3,23.2,2.2,15.3,8.8,15.43,148.9,5
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,139,Ekpe Udoh,63,12.9,0.56,24.4,9.2,9.2,9.6,11.4,10.5,15.19,55.5,1.9
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,,Joe Ingles,82,31.5,0.623,30,12.2,16.5,1.1,13.9,7.6,14.42,150.8,5
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,163,Rodney Hood,60,26.9,0.546,9.8,7.2,17.2,1.6,9.9,5.8,14.38,93.6,3.1
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,202,Jonas Jerebko,74,15.3,0.586,9.7,6.2,14.6,5.4,19.1,12.3,13.25,29.7,1
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,205,Alec Burks,64,16.5,0.527,11.3,10.1,21.2,2.1,18.4,10.3,13.13,41.6,1.4
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,,Royce O'Neale,69,16.7,0.54,20.3,11.8,14.3,2.5,20.6,11.7,10.84,5.8,0.2
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,285,Jae Crowder,80,26.1,0.525,10.9,8.1,14.1,3.2,11.5,7.4,10.44,-33.1,-1.1
2018,UTAH,48,34,0.585,28-13,20-21,7-9,34-18,104.1,99.8,4.3,332,Joe Johnson,55,21.9,0.49,16.2,9.6,13.8,1.3,14.7,8.1,8.12,-42.7,-1.4
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,19,Victor Oladipo,75,34,0.577,15.8,10.7,29.1,2.1,15.1,8.6,23.12,480.7,16
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,51,Darren Collison,69,29.2,0.61,31.9,7.4,18.3,2.1,7.8,5,18.86,236.8,7.9
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,71,Domantas Sabonis,74,24.5,0.567,14.4,13.1,21.2,10.4,25.2,17.8,17.57,188.6,6.3
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,92,Myles Turner,65,28.2,0.567,9.5,10.5,18.9,5.8,19.8,12.8,16.65,165.7,5.5
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,144,Trevor Booker,68,17,0.557,15.6,11.2,15.6,0,0,0,14.91,58.9,2
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,146,Thaddeus Young,81,32.2,0.528,13.1,9,16.5,8,14.1,11.1,14.83,129.7,4.3
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,181,Bojan Bogdanovic,80,30.8,0.605,10.2,9.1,17.9,1.4,10.9,6.2,13.98,128.1,4.3
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,236,Lance Stephenson,82,22.6,0.495,20.8,11.6,21.4,3.8,22,12.9,12.47,54.5,1.8
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,271,Cory Joseph,82,27,0.503,26.2,8.8,15,2,11.4,6.7,10.99,-0.2,0
2018,IND,48,34,0.585,27-14,21-20,10-6,32-20,105.6,104.2,1.4,294,Joe Young,53,10.5,0.521,14.8,9.9,17.3,2.4,10.3,6.4,10.12,-7.3,-0.2
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,2,Anthony Davis,75,36.4,0.612,8.4,7.9,27.7,7.7,24.8,16.5,28.98,711.4,23.7
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,22,DeMarcus Cousins,48,36.2,0.583,16.7,15.8,30.5,6.8,30.9,19.2,22.66,312.5,10.4
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,54,Nikola Mirotic,55,27.2,0.577,9,7,20.1,4.3,24.9,14.6,18.72,161.1,5.4
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,64,Jrue Holiday,81,36.1,0.57,23.7,10.4,22.8,2.4,10.8,6.8,17.87,300,10
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,84,Cheick Diallo,52,11.2,0.619,7.5,11.1,16,9.1,29.6,19.7,17.05,48.1,1.6
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,137,Rajon Rondo,65,26.2,0.522,44.5,12.6,19.2,2,14.3,8.4,15.28,108.9,3.6
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,183,Mike James,36,19.1,0.469,23.6,9.2,25.8,2,12.2,7,13.94,0,0
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,244,E'Twaun Moore,82,31.5,0.593,16.2,8.9,15.4,2.5,7.3,5,12.18,64.8,2.2
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,,Dante Cunningham,73,21.4,0.539,10.3,7.1,9.2,5.5,14.8,10.3,10,-11.6,-0.4
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,311,Ian Clark,74,19.6,0.529,16,8.3,16.4,0.8,8.4,4.7,9.45,-22.7,-0.8
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,313,Darius Miller,82,23.7,0.617,16.2,8.5,12.2,1,7.9,4.6,9.32,-34.3,-1.1
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,331,Jameer Nelson,50,20.3,0.489,35.9,13.4,13.8,1.4,9.5,5.6,8.16,-43.1,-1.4
2018,NO,48,34,0.585,24-17,24-17,9-7,27-25,111.7,110.4,1.3,346,DeAndre Liggins,58,12.5,0.467,27.2,11.4,8.7,1.1,10.6,5.9,5.97,-49,-1.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,8,LaMarcus Aldridge,75,33.5,0.57,8.5,6.2,27.5,10.8,17.3,14,25.12,510.2,17
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,50,Pau Gasol,77,23.5,0.539,22.3,10.1,20.5,7.8,30.2,19,18.98,226.5,7.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,60,Rudy Gay,57,21.6,0.545,9.7,10.4,23.4,6.8,19.5,13.1,18.03,138.3,4.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,,Joffrey Lauvergne,55,9.7,0.536,14.4,11.6,19.8,13,22.6,17.8,16.52,47.2,1.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,116,Kyle Anderson,74,26.7,0.582,25.3,11.8,13.8,4.7,17.6,11.1,15.91,159.8,5.3
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,141,Dejounte Murray,81,21.5,0.485,22.2,12.9,20.8,7,22.4,14.6,15.09,106.5,3.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,175,Davis Bertans,77,14.1,0.588,14.9,7.2,16.9,1.8,13.9,7.8,14.13,57.2,1.9
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,217,Manu Ginobili,65,20,0.553,20.7,13.3,21.5,1.6,10.6,6.1,12.95,47.4,1.6
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,,Tony Parker,55,19.5,0.498,28.5,9.9,21.3,0.7,9.2,4.9,12.8,28.7,1
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,250,Patty Mills,82,25.7,0.558,21.4,9.9,17.8,1.4,6.8,4.1,11.89,27.8,0.9
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,262,Danny Green,70,25.6,0.509,14.2,9.6,16,2.5,13,7.7,11.38,23.6,0.8
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,315,Bryn Forbes,80,19,0.525,12.4,5.7,16,0.9,7.2,4,9.19,-29.8,-1
2018,SA,47,35,0.573,33-8,14-27,9-7,29-23,102.7,99.8,2.9,338,Brandon Paul,64,9,0.504,17.5,13.7,13.3,1.1,12,6.5,7.48,-26,-0.9
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,10,Karl-Anthony Towns,82,35.6,0.646,11.7,9.3,21.9,9.3,30.9,20,24.99,626.6,20.9
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,18,Jimmy Butler,59,36.7,0.59,19.1,7.2,24.6,4.2,12.7,8.4,23.7,426.4,14.2
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,103,Jeff Teague,70,33,0.553,31.4,11.3,21.7,1.2,9.3,5.2,16.44,187.5,6.2
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,131,Taj Gibson,82,33.3,0.61,9.8,8.8,14,8.1,16.7,12.3,15.45,160.9,5.4
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,152,Gorgui Dieng,79,16.9,0.543,12.6,10.5,15.7,9.1,22.2,15.6,14.69,81.4,2.7
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,,Tyus Jones,82,17.9,0.572,35.4,9,13.8,1.2,9.2,5.2,14.1,67.8,2.3
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,207,Andrew Wiggins,82,36.3,0.505,9.2,7.9,22.2,3.1,10.8,6.9,13.1,115.8,3.9
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,,Jamal Crawford,80,20.7,0.519,17.3,8.9,23.2,1.4,5.5,3.5,13.06,63.2,2.1
2018,MIN,47,35,0.573,30-11,17-24,10-6,34-18,109.5,107.3,2.2,227,Nemanja Bjelica,67,20.5,0.581,16.3,9.8,13.9,4.4,18.8,11.5,12.62,22.8,0.8
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,14,Nikola Jokic,75,32.5,0.603,25.2,11.6,24.9,9,27.9,18.5,24.52,507,16.9
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,62,Trey Lyles,73,19.1,0.591,11.9,8,20.4,4.5,23.5,14,17.95,134,4.5
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,83,Paul Millsap,38,30.1,0.549,15.4,10.7,21.6,6.4,17.6,12.1,17.06,95,3.2
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,,Mason Plumlee,74,19.5,0.586,20.6,14.8,16.6,10.4,20.8,15.6,17,137.5,4.6
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,95,Gary Harris,67,34.4,0.597,15,9.2,20.3,1.8,6.8,4.3,16.6,209.9,7
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,105,Will Barton,81,33.1,0.562,20.6,9.3,20.8,3,14.2,8.6,16.21,228.8,7.6
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,107,Jamal Murray,81,31.7,0.576,16.9,10.6,22.5,3.6,9.4,6.5,16.17,197.9,6.6
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,209,Devin Harris,71,18.9,0.563,20.1,10,20.8,1,9.8,5.3,13.08,41.6,1.4
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,258,Emmanuel Mudiay,64,19.4,0.474,22.8,12.5,25.1,2.4,11.3,6.8,11.51,9.5,0.3
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,,Wilson Chandler,74,31.6,0.542,17.1,9.9,14.2,4.9,14.2,9.6,10.99,17.2,0.6
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,,Torrey Craig,39,16.1,0.535,12.7,10.1,11.6,7.2,15.5,11.4,9.86,-6,-0.2
2018,DEN,46,36,0.561,31-10,15-26,9-7,28-24,110,108.5,1.5,,Malik Beasley,62,9.5,0.509,12.5,9.7,15.6,2.7,10.9,6.8,9.03,-12.8,-0.4
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,16,Hassan Whiteside,54,25.3,0.573,6.7,11.4,22.9,14.3,36.6,25.4,24.18,276.5,9.2
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,66,Kelly Olynyk,76,23.4,0.612,19.4,13.8,21.3,5.6,21.6,13.6,17.82,167.8,5.6
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,,Goran Dragic,75,31.7,0.543,20.9,9.7,25.4,2.5,11.9,7.2,16.64,200,6.7
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,123,James Johnson,73,26.6,0.575,25.3,12.8,19.3,3.5,17.2,10.3,15.82,125.3,4.2
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,125,Bam Adebayo,69,19.8,0.57,17.2,11.3,15.4,9.7,21.6,15.6,15.74,104.9,3.5
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,,Dwyane Wade,67,22.9,0.5,20.1,12.4,23.8,3.7,14.6,9.2,15.09,105.1,3.5
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,194,Josh Richardson,81,33.2,0.551,17.5,10.6,17.6,2.9,9,5.9,13.6,124.3,4.1
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,211,Tyler Johnson,72,28.5,0.549,16.3,8,17.9,1.9,11.7,6.8,13.07,78.6,2.6
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,231,Wayne Ellington,77,26.5,0.588,9.1,6,16.2,1.3,10.7,6,12.54,62.2,2.1
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,256,Justise Winslow,68,24.7,0.496,19.5,10.1,16,4.3,20.5,12.4,11.56,26.6,0.9
2018,MIA,44,38,0.537,26-15,18-23,11-5,31-21,103.4,102.9,0.5,282,Dion Waiters,30,30.6,0.487,18.1,11.2,24.3,1,8.5,4.7,10.59,1.3,0
