Season,TEAM,win,loss,pct,home,away,div,conf,ppg,opp_ppg,diff,RK,PLAYER,GP,MPG,TS,AST,TO,USG,ORR,DRR,REBR,PER,VA,EWA
2014,GS,51,31,0.622,27-14,24-17,11-5,31-21,104.3,99.5,4.8,376,Toney Douglas,51,13.2,0.493,22.2,11.1,16.5,3.3,11.8,7.6,9.2,-18.1,-0.6
2014,GS,51,31,0.622,27-14,24-17,11-5,31-21,104.3,99.5,4.8,458,Ognjen Kuzmic,21,4.4,0.42,6.7,33.5,12.1,12.1,12.8,12.5,3.43,-9.8,-0.3
2014,GS,51,31,0.622,27-14,24-17,11-5,31-21,104.3,99.5,4.8,477,Nemanja Nedovic,24,5.9,0.306,19,19,16.5,2.3,9.1,5.8,-1.73,-27,-0.9
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,30,Mike Conley,73,33.5,0.545,25.3,8.6,24.7,2,8.4,5.2,20.07,331,11
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,58,James Johnson,52,18.4,0.552,21.2,12.6,19.7,7.4,13.2,10.3,18.5,99.9,3.3
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,64,Zach Randolph,79,34.2,0.51,11.6,10.6,24.6,11.6,23.3,17.4,18.37,277.4,9.2
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,66,Marc Gasol,59,33.4,0.526,18.8,9.7,21.2,5,20.5,12.7,18.27,225.4,7.5
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,75,Jon Leuer,49,13.1,0.566,6.4,8.6,19.5,6.8,22.4,14.6,17.65,58.9,2
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,101,Kosta Koufos,80,16.9,0.514,6.4,11.1,18,14,22.7,18.4,16.54,119.6,4
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,121,Ed Davis,63,15.2,0.542,6.8,10.1,16.5,11.4,20.9,16.1,15.99,64,2.1
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,132,Tony Allen,55,23.2,0.531,14.5,13.8,19.2,7.3,12,9.6,15.64,98.1,3.3
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,199,Seth Curry,2,6.5,0.5,0,0,13.4,0,8.9,4.4,13.82,0,0
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,201,Courtney Lee,79,25,0.574,13.5,8.6,18.2,1.7,9.5,5.5,13.8,97.2,3.2
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,249,Beno Udrih,41,15.7,0.523,32.8,13.3,17.6,1.8,9.2,5.4,12.73,16.6,0.6
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,263,Mike Miller,82,20.8,0.619,19.3,11.4,14.4,2.1,12.3,7.2,12.5,51,1.7
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,270,Nick Calathes,71,16.5,0.506,31.8,15.5,18.3,2.3,11.5,6.9,12.36,32.5,1.1
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,284,Jerryd Bayless,72,23.4,0.498,20.5,8.7,19.7,1.5,8.6,5,12.04,26.2,0.9
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,342,Quincy Pondexter,15,18,0.52,15.9,12,17.3,4.4,7,5.7,10.37,-0.5,0
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,375,Darius Morris,27,11.6,0.498,24.7,15.1,12.7,0,0,0,9.28,0,0
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,401,Tayshaun Prince,76,25.6,0.438,17.5,6,12.8,1.9,12.3,7.1,8.18,-67.4,-2.2
2014,MEM,50,32,0.61,27-14,23-18,4-12,29-23,96.1,94.6,1.6,446,Jamaal Franklin,21,7.7,0.489,10.5,19.3,13.6,2.9,13.9,8.4,4.72,-14,-0.5
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,14,Dirk Nowitzki,80,32.9,0.603,12.2,6.6,24.9,1.8,20,10.9,23.68,477.7,15.9
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,15,Brandan Wright,58,18.6,0.695,7,7.9,15.8,11,15.1,13.1,23.6,194.5,6.5
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,79,DeJuan Blair,78,15.6,0.557,11.8,13,18.1,13.3,21.6,17.5,17.33,121.9,4.1
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,86,Samuel Dalembert,80,20.2,0.605,6.7,15.9,13.5,14.4,24.2,19.4,16.88,151.3,5
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,87,Monta Ellis,82,36.9,0.532,21.4,12,25.1,1.5,9.8,5.6,16.83,285.4,9.5
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,122,Vince Carter,81,24.4,0.539,17.4,8.9,21.9,4,12.6,8.3,15.97,161.2,5.4
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,,Jose Calderon,81,30.5,0.596,30,8.2,16.4,1.4,7.6,4.5,15.25,156.4,5.2
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,165,Devin Harris,40,20.5,0.517,32.9,10.9,20.8,1.1,10.8,6,14.66,44.6,1.5
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,202,Shawn Marion,76,31.7,0.537,13,9.9,14.6,6.4,17.4,11.9,13.78,117.9,3.9
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,245,Ricky Ledo,11,3,0.506,8.8,8.8,26.1,0,7,3.5,12.78,1.1,0
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,272,Wayne Ellington,45,8.7,0.554,11.8,6.8,15.2,2.4,10.2,6.3,12.29,10.5,0.3
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,288,Jae Crowder,78,16.1,0.551,14.2,9.7,12.3,4.3,13.5,8.9,11.89,26.1,0.9
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,396,Bernard James,30,4.9,0.503,7.3,24.5,10.7,12,21.2,16.6,8.48,-4.6,-0.2
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,398,Shane Larkin,48,10.2,0.446,27.5,15.1,17.3,2.6,7.3,5,8.34,-19.4,-0.6
2014,DAL,49,33,0.598,26-15,23-18,9-7,29-23,104.8,102.4,2.4,441,Gal Mekel,31,9.4,0.4,34,16.7,19.7,2,8.6,5.3,5.44,-24.2,-0.8
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,27,Kyle Lowry,79,36.2,0.567,28.9,9.6,23.4,3.6,11.5,7.5,20.2,392.9,13.1
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,62,DeMar DeRozan,79,38.2,0.532,14.4,8.1,26.6,2,11.3,6.6,18.42,356.8,11.9
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,63,Rudy Gay,73,34.7,0.54,11.7,12.6,25.2,5,14.7,9.8,18.4,298.3,9.9
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,109,D.J. Augustin,71,27.3,0.569,24.9,10,22.6,0.9,6.7,3.8,16.22,151,5
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,112,Jonas Valanciunas,81,28.2,0.579,5.8,13.8,16.9,11.5,25.1,18.2,16.17,189.6,6.3
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,138,Amir Johnson,77,28.8,0.592,12.6,13.5,15.4,9,17.6,13.3,15.44,130.2,4.3
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,164,Patrick Patterson,65,23.6,0.533,11.8,9.8,14.4,8.8,17.1,12.9,14.67,72.6,2.4
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,178,Tyler Hansbrough,64,15.3,0.562,5,13.8,13.8,14.2,20,17.1,14.2,39.4,1.3
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,,Greivis Vasquez,79,22.5,0.537,27.9,11.1,19.1,1.3,10,5.6,14.2,84.8,2.8
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,230,Nando De Colo,47,10.5,0.526,24.2,13,17.7,3.3,13.3,8.4,13.11,15.6,0.5
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,281,Terrence Ross,81,26.7,0.553,8.2,9.2,17.2,2.3,11.3,6.8,12.09,51.4,1.7
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,318,Steve Novak,54,10,0.599,7.8,3,11.9,1.7,10.9,6.3,11.1,4.8,0.2
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,,Austin Daye,22,6.7,0.456,9.4,5.9,22.5,4,16.4,10.4,11.1,1.3,0
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,349,Quincy Acy,63,13.4,0.52,12.6,13.5,9.3,9.5,19.5,14.4,10.14,-4.5,-0.2
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,352,Chuck Hayes,61,12.3,0.468,16.7,15.8,9.8,10.5,21.8,16.1,10.04,-16.5,-0.5
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,,Landry Fields,30,10.7,0.443,18.6,10.2,12,5.4,16,10.7,8.62,-9,-0.3
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,406,Aaron Gray,37,9.6,0.466,17.9,25.2,11.8,13.2,22.3,17.7,7.84,-14.7,-0.5
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,407,John Salmons,78,22.1,0.462,23.1,8.5,13.3,1.3,9.6,5.5,7.81,-69.2,-2.3
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,422,Dwight Buycks,14,10.4,0.414,13.9,13.9,18.3,3.2,15.2,9.2,7.26,-8.2,-0.3
2014,TOR,48,34,0.585,26-15,22-19,11-5,32-20,101.3,98,3.2,430,Julyan Stone,21,5.7,0.491,34,14.2,9.3,1.9,17.6,9.7,6.62,-6.9,-0.2
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,,Joakim Noah,80,35.3,0.531,27.4,12.3,18.9,11.6,24.5,18.2,20.06,398.3,13.3
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,109,D.J. Augustin,71,27.3,0.569,24.9,10,22.6,0.9,6.7,3.8,16.22,151,5
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,,Taj Gibson,82,28.7,0.524,7.2,11.9,21.2,9.8,17.1,13.5,16.09,161,5.4
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,124,Jimmer Fredette,49,10.6,0.578,18.4,13.8,25.9,1.7,9.7,5.7,15.88,37.8,1.3
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,151,Luol Deng,63,35.1,0.517,14.4,8.9,24,5,13.5,9.2,15.22,155.8,5.2
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,170,Carlos Boozer,76,28.2,0.489,8.8,11.5,24.4,7.4,25.9,16.8,14.48,95.2,3.2
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,207,Jimmy Butler,67,38.7,0.522,15.6,9.1,16.1,3.9,10.5,7.2,13.57,118.7,4
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,221,Jarvis Varnado,24,14.1,0.597,12.3,9.4,0,5.8,14.6,10,13.3,9.1,0.3
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,257,Mike Dunleavy,82,31.5,0.549,16.3,9.5,16.3,2.1,13,7.6,12.62,81.6,2.7
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,322,Cartier Martin,59,14.7,0.562,9.2,9.5,15.8,1.7,12.8,7.3,11.05,7.1,0.2
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,,Kirk Hinrich,73,29,0.494,26.5,11.1,17.5,1.7,8.5,5.2,10.8,9.3,0.3
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,346,Nazr Mohammed,80,7,0.445,10.2,18.9,13.5,13.6,21.7,17.7,10.18,-3.5,-0.1
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,357,Derrick Rose,10,31.1,0.446,16.9,13.3,30.3,3.3,8.3,5.9,9.82,-5.5,-0.2
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,377,Lou Amundson,19,9.7,0.446,9.6,22.4,13,17.3,17.2,17.3,9.16,-6.5,-0.2
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,404,Tony Snell,77,16,0.489,14.6,9.4,14.2,1.8,9.6,5.7,8.02,-45.6,-1.5
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,,Tornike Shengelia,26,6,0.46,24.3,20.9,13.9,3.1,9.2,6.1,3.94,0,0
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,455,Marquis Teague,40,11.1,0.398,25.1,16.9,17.1,0.3,10.1,5.3,3.86,-47.2,-1.6
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,,Ronnie Brewer,24,6.7,0.22,35.9,7.2,0,1.5,7.9,4.9,3.43,-16.9,-0.6
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,469,Mike James,11,7,0.251,38.7,11.4,17.6,0,10.2,5.2,1.55,-10.9,-0.4
2014,CHI,48,34,0.585,27-14,21-20,11-5,35-17,93.7,91.8,1.9,,Erik Jay Murphy,24,2.6,0.231,11.8,11.8,10.5,3.7,10.8,7.3,0.19,-10.5,-0.3
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,22,Goran Dragic,76,35.1,0.604,23.1,11,24.1,2.9,7.4,5.2,21.43,435.4,14.5
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,36,Eric Bledsoe,43,32.9,0.578,22.6,13.8,24.4,2.1,13.8,8,19.62,182.2,6.1
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,59,Markieff Morris,81,26.6,0.564,11.3,11.5,21.6,7.3,18,12.6,18.48,224.1,7.5
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,99,Gerald Green,82,28.4,0.585,8.9,10.6,21.8,2.3,10.9,6.6,16.55,210.4,7
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,160,Marcus Morris,82,22,0.552,9.7,10.5,18.4,5.2,14.6,9.9,14.89,91,3
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,167,Miles Plumlee,80,24.6,0.529,5.6,14.5,14.7,11.3,24.4,17.9,14.6,117.3,3.9
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,,PJ Tucker,81,30.7,0.54,14.9,10.8,13.4,7.3,16.6,11.9,13.31,104.5,3.5
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,223,Channing Frye,82,28.2,0.555,9.7,8.8,16,3.6,16.6,10.1,13.26,60.6,2
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,,Ish Smith,70,14.4,0.438,33,12,16.5,3.5,10.9,7.2,11.71,10.7,0.4
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,302,Leandro Barbosa,20,18.4,0.506,16.1,9.5,19,1.5,9.7,5.6,11.57,5.9,0.2
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,317,Dionte Christmas,31,6.4,0.489,9.2,6.9,16.1,7.4,14.1,10.8,11.13,1.9,0.1
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,,Slava Kravtsov,20,3,0.54,3.9,23.5,16.5,17.2,15.2,16.2,10.54,0,0
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,344,Archie Goodwin,52,10.3,0.507,7.8,17.2,17.8,5.3,13,9.2,10.34,-1.3,0
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,411,Shavlik Randolph,14,6.8,0.531,4,20.1,10,8.3,21.2,14.8,7.76,-5.3,-0.2
2014,PHX,48,34,0.585,26-15,22-19,8-8,28-24,105.2,102.6,2.6,421,Alex Len,42,8.6,0.469,3.3,21.4,12.9,12.1,18.6,15.3,7.32,-17.7,-0.6
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,37,John Wall,82,36.3,0.524,28.5,11.7,27.7,1.5,11.7,6.5,19.61,383,12.8
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,60,Drew Gooden,22,18,0.591,8,9.1,18.1,10.7,23,16.7,18.44,40.9,1.4
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,74,Marcin Gortat,81,32.8,0.568,11.5,10.5,16.9,8.7,25.1,16.7,17.66,279.7,9.3
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,92,Nene ,53,29.4,0.53,15.6,11.9,22.7,4.7,17.3,10.9,16.67,120.4,4
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,125,Trevor Ariza,77,35.4,0.59,15.1,10.5,16.8,4.1,16.3,10.1,15.87,218.4,7.3
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,156,Trevor Booker,72,21.6,0.563,11.5,10.4,13.4,10.9,17.5,14.1,15.02,81.6,2.7
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,174,Bradley Beal,73,34.7,0.507,15.2,8,23,2.4,10.2,6.3,14.32,144.2,4.8
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,194,Andre Miller,58,16.9,0.534,37.7,11.7,15.5,3.1,11.7,7.4,13.9,42.5,1.4
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,,Jan Vesely,54,14.4,0.498,8.2,14.1,13.8,11.6,16.2,13.9,12.71,14,0.5
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,260,Kevin Seraphin,53,10.9,0.533,5.8,14.1,19.6,10.5,15.3,12.8,12.52,16.6,0.6
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,304,Martell Webster,78,27.7,0.591,12.2,7.3,13.7,2,10.1,6,11.56,34.1,1.1
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,,Al Harrington,34,15,0.506,9.8,12,21,3.3,15,9.1,9.75,-13.4,-0.4
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,384,Chris Singleton,25,10,0.481,5.9,16.8,15.7,8.2,17.5,12.8,8.82,-6.3,-0.2
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,,Garrett Temple,75,8.5,0.431,26.3,15.3,14.3,3.8,8.7,6.2,7.81,-25.6,-0.9
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,429,Glen Rice Jr.,11,9.9,0.399,12.5,16,19,4.2,17.3,10.6,6.68,-6.2,-0.2
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,433,Eric Maynor,31,10.5,0.387,27.8,15.5,16.4,3,10.6,6.7,6.25,0,0
2014,WSH,44,38,0.537,22-19,22-19,10-6,33-19,100.7,99.4,1.3,435,Otto Porter Jr.,37,8.6,0.405,8.3,11.6,14.4,7.5,13.3,10.4,6.08,-21.1,-0.7
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,9,Brook Lopez,17,31.4,0.629,4.9,8.7,24.1,8.8,14.1,11.5,25.5,118.6,4
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,46,Mason Plumlee,70,18.2,0.67,11.4,14.7,15.6,9.3,19.6,14.5,19.09,144.4,4.8
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,53,Andray Blatche,73,22.2,0.532,11.3,11.1,23.4,8.9,19.9,14.4,18.85,199.2,6.6
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,71,Deron Williams,64,32.2,0.564,29.1,10.6,21.7,0.9,8.9,4.9,17.69,205.7,6.9
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,89,Paul Pierce,75,28,0.595,15.1,13,20.8,1.5,18.3,9.9,16.81,197.5,6.6
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,136,Joe Johnson,79,32.6,0.564,15,8.3,20.7,2.2,10.3,6.3,15.54,193.5,6.5
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,169,Shaun Livingston,76,26,0.551,26.6,11.4,15.8,4.1,10.8,7.5,14.52,103.8,3.5
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,173,Mirza Teletovic,72,19.4,0.559,8.5,8.1,18.5,5.2,17.6,11.4,14.38,60.1,2
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,217,Kevin Garnett,54,20.5,0.467,15.5,13.1,17.5,6.5,32.1,19.3,13.35,45.5,1.5
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,,Andrei Kirilenko,45,19,0.532,21.3,16,13.9,7.7,12.7,10.2,12.48,25.3,0.8
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,285,Marcus Thornton,72,24.2,0.511,9.3,8.1,22,3.7,9.4,6.6,12,39,1.3
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,299,Reggie Evans,54,16.6,0.516,7.3,20.3,12.1,14.7,28.4,21.5,11.69,2.5,0.1
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,,Alan Anderson,78,22.7,0.525,11.9,9.1,14.5,2.7,9.1,5.9,9.5,-26.4,-0.9
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,388,Jorge Gutierrez,15,16.3,0.523,29,13.6,14,1.5,9.3,5.4,8.76,-8.2,-0.3
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,419,Jason Terry,35,16.3,0.501,23.2,11.2,14.7,0.8,6.9,3.9,7.48,-25.7,-0.9
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,440,Tyshawn  Taylor,23,11.7,0.427,21,18.1,22.4,1.3,5.3,3.3,5.47,0,0
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,451,Jason Collins,22,7.8,0.485,10.9,19,8.2,4.9,8.3,6.6,4.12,-16.6,-0.6
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,,Tornike Shengelia,26,6,0.46,24.3,20.9,13.9,3.1,9.2,6.1,3.94,0,0
2014,BKN,44,38,0.537,28-13,16-25,9-7,26-26,98.5,99.5,-1,455,Marquis Teague,40,11.1,0.398,25.1,16.9,17.1,0.3,10.1,5.3,3.86,-47.2,-1.6
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,17,Al Jefferson,73,35,0.532,8.7,7,26.7,6.9,28.3,17.5,22.75,462.9,15.4
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,,Jannero Pargo,29,8.3,0.554,25.9,12.9,27.9,0.5,8.9,4.7,19,28.9,1
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,77,Jeff Adrien,53,18.1,0.553,9.4,9.6,18.4,11.8,24.8,18.2,17.49,85.9,2.9
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,88,Kemba Walker,73,35.8,0.499,23.4,8.9,25,1.7,11.6,6.6,16.82,227.1,7.6
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,118,Ramon Sessions,83,26.7,0.539,23.7,10.3,21.5,1.9,8.6,5.2,16.04,166.5,5.6
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,,Josh McRoberts,78,30.3,0.548,32.7,8.1,13.7,4,13.8,8.9,13.82,81.6,2.7
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,218,Bismack Biyombo,77,13.9,0.606,3.5,17.3,8.6,11,27.6,19.3,13.33,43.6,1.5
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,228,Gerald Henderson,77,32,0.507,14.4,8.2,20.6,1.4,12.9,7.1,13.13,96.6,3.2
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,229,Cody Zeller,82,17.3,0.498,13.7,13,17.5,9.4,18.8,14.1,13.12,53.3,1.8
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,259,Gary Neal,52,21.4,0.53,12.5,9.6,23.9,1,8.3,4.6,12.54,34,1.1
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,278,Chris Douglas-Roberts,49,20.7,0.588,13.6,9.6,13.7,1.8,11.5,6.6,12.19,25.6,0.9
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,282,Michael Kidd-Gilchrist,62,24.2,0.516,9.5,11,13.8,8.2,16.2,12.2,12.07,35.2,1.2
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,287,Justin Hamilton,8,9,0.586,0,15.3,15.3,7.2,5,6.1,11.91,1.4,0
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,291,James Southerland,4,7.5,0.441,0,5.9,21,0,31.3,15.4,11.87,0.6,0
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,,Anthony Tolliver,64,20.3,0.605,10.8,5.9,11.3,2.9,11.8,7.3,11.01,-9.5,-0.3
2014,CHA,43,39,0.524,25-16,18-23,6-10,30-22,96.9,97.1,-0.2,381,Luke Ridnour,61,18.7,0.452,30.3,11.4,16.8,2.2,7.6,4.8,9.01,-33.9,-1.1
